Sr No.,"Date of
Encashment",Name of the Political Party,"Account no. of
Political Party","Bond
Number",Denominations
299,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12415,"10,00,000"
300,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12469,"10,00,000"
301,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12435,"10,00,000"
302,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12473,"10,00,000"
303,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12403,"10,00,000"
304,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12413,"10,00,000"
305,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12417,"10,00,000"
306,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12465,"10,00,000"
307,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12409,"10,00,000"
308,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12433,"10,00,000"
309,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12445,"10,00,000"
310,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12459,"10,00,000"
311,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12425,"10,00,000"
312,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12437,"10,00,000"
313,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12471,"10,00,000"
314,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12405,"10,00,000"
315,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12411,"10,00,000"
316,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12439,"10,00,000"
317,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12447,"10,00,000"
318,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12455,"10,00,000"
319,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12429,"10,00,000"
320,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12431,"10,00,000"
321,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12461,"10,00,000"
322,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12441,"10,00,000"
323,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12463,"10,00,000"
324,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12467,"10,00,000"
325,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12453,"10,00,000"
326,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12475,"10,00,000"
327,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12407,"10,00,000"
328,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12457,"10,00,000"
329,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12477,"10,00,000"
330,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12451,"10,00,000"
331,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12479,"10,00,000"
332,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12421,"10,00,000"
333,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12423,"10,00,000"
334,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12443,"10,00,000"
335,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12419,"10,00,000"
336,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12427,"10,00,000"
337,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12408,"10,00,000"
338,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12398,"10,00,000"
339,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12394,"10,00,000"
340,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12402,"10,00,000"
341,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12396,"10,00,000"
342,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12390,"10,00,000"
343,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12406,"10,00,000"
344,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12404,"10,00,000"
345,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12392,"10,00,000"
346,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12400,"10,00,000"
347,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12472,"10,00,000"
348,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12480,"10,00,000"
349,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12476,"10,00,000"
350,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12474,"10,00,000"
351,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12478,"10,00,000"
352,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12468,"10,00,000"
353,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12484,"10,00,000"
354,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12482,"10,00,000"
355,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12470,"10,00,000"
356,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,888,"10,00,000"
357,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,876,"10,00,000"
358,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,883,"10,00,000"
359,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,886,"10,00,000"
360,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,880,"10,00,000"
361,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,894,"10,00,000"
362,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,898,"10,00,000"
363,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,896,"10,00,000"
364,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,892,"10,00,000"
365,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,890,"10,00,000"
366,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,776,"10,00,000"
367,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,780,"10,00,000"
368,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,1627,"10,00,000"
369,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,1644,"10,00,000"
370,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,1633,"10,00,000"
371,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,1646,"10,00,000"
372,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,1636,"10,00,000"
373,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,11275,"10,00,000"
374,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,11276,"10,00,000"
375,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,11274,"10,00,000"
376,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,11279,"10,00,000"
377,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,11280,"10,00,000"
378,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,11278,"10,00,000"
379,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,11266,"10,00,000"
380,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,11272,"10,00,000"
381,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,11273,"10,00,000"
382,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,11271,"10,00,000"
383,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,10835,"10,00,000"
384,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,10834,"10,00,000"
385,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,10837,"10,00,000"
386,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,10833,"10,00,000"
387,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,10836,"10,00,000"
388,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,10872,"10,00,000"
389,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,10875,"10,00,000"
390,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,10851,"10,00,000"
391,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,10873,"10,00,000"
392,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,10874,"10,00,000"
393,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,11343,"10,00,000"
394,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,11328,"10,00,000"
395,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,11342,"10,00,000"
396,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,11346,"10,00,000"
397,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,11330,"10,00,000"
398,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,11339,"10,00,000"
399,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,11329,"10,00,000"
400,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,11347,"10,00,000"
401,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,11331,"10,00,000"
402,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,11335,"10,00,000"
403,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,11340,"10,00,000"
404,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,11344,"10,00,000"
405,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,11336,"10,00,000"
406,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,11338,"10,00,000"
407,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,11334,"10,00,000"
408,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,11341,"10,00,000"
409,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,11327,"10,00,000"
410,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,11332,"10,00,000"
411,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,11345,"10,00,000"
412,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,11333,"10,00,000"
413,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,10538,"10,00,000"
414,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,10547,"10,00,000"
415,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,10542,"10,00,000"
416,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,10544,"10,00,000"
417,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,10549,"10,00,000"
418,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,10510,"10,00,000"
419,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,10506,"10,00,000"
420,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,10508,"10,00,000"
421,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,10502,"10,00,000"
422,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,10504,"10,00,000"
423,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,10528,"10,00,000"
424,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,10536,"10,00,000"
425,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,10530,"10,00,000"
426,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,10534,"10,00,000"
427,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,10525,"10,00,000"
428,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,10514,"10,00,000"
429,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,10521,"10,00,000"
430,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,10512,"10,00,000"
431,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,10519,"10,00,000"
432,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,10516,"10,00,000"
433,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,2124,"1,00,000"
434,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,2132,"1,00,000"
435,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,2122,"1,00,000"
436,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,2126,"1,00,000"
437,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,2128,"1,00,000"
438,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,2134,"1,00,000"
439,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,2130,"1,00,000"
440,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,2136,"1,00,000"
441,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,2140,"1,00,000"
442,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,2138,"1,00,000"
443,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,2149,"1,00,000"
444,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,2131,"1,00,000"
445,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,2145,"1,00,000"
446,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,2135,"1,00,000"
447,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,2141,"1,00,000"
448,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,2137,"1,00,000"
449,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,2139,"1,00,000"
450,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,2143,"1,00,000"
451,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,2133,"1,00,000"
452,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,2147,"1,00,000"
453,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,3056,"1,00,000"
454,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,3059,"1,00,000"
455,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,3064,"1,00,000"
456,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,3053,"1,00,000"
457,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,3062,"1,00,000"
458,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,3101,"1,00,000"
459,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,3102,"1,00,000"
460,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,3106,"1,00,000"
461,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,3105,"1,00,000"
462,12/Apr/2019,BHARATIYA JANATA PARTY,*******8244,3103,"1,00,000"
463,12/Apr/2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,2586,"1,00,00,000"
464,12/Apr/2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,2603,"1,00,00,000"
465,12/Apr/2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,5253,"1,00,00,000"
466,12/Apr/2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,5252,"1,00,00,000"
467,12/Apr/2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,5255,"1,00,00,000"
468,12/Apr/2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,5251,"1,00,00,000"
469,12/Apr/2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,5254,"1,00,00,000"
470,12/Apr/2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,5257,"1,00,00,000"
471,12/Apr/2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,5258,"1,00,00,000"
472,12/Apr/2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,11010,"10,00,000"
473,12/Apr/2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,11004,"10,00,000"
474,12/Apr/2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,11006,"10,00,000"
475,12/Apr/2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,11002,"10,00,000"
476,12/Apr/2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,11008,"10,00,000"
477,12/Apr/2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,772,"10,00,000"
478,12/Apr/2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,774,"10,00,000"
479,12/Apr/2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,770,"10,00,000"
480,12/Apr/2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,766,"10,00,000"
481,12/Apr/2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,768,"10,00,000"
482,12/Apr/2019,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,7523,"10,00,000"
483,12/Apr/2019,SHIVSENA,*******4444,6639,"1,00,00,000"
484,12/Apr/2019,SHIVSENA,*******4444,6633,"1,00,00,000"
485,12/Apr/2019,SHIVSENA,*******4444,6859,"10,00,000"
486,12/Apr/2019,SHIVSENA,*******4444,6857,"10,00,000"
487,12/Apr/2019,SHIVSENA,*******4444,6861,"10,00,000"
488,12/Apr/2019,SHIVSENA,*******4444,6853,"10,00,000"
489,12/Apr/2019,SHIVSENA,*******4444,6855,"10,00,000"
490,12/Apr/2019,SHIVSENA,*******4444,12332,"10,00,000"
491,12/Apr/2019,SHIVSENA,*******4444,12330,"10,00,000"
492,12/Apr/2019,SHIVSENA,*******4444,12428,"10,00,000"
493,12/Apr/2019,SHIVSENA,*******4444,12426,"10,00,000"
494,12/Apr/2019,SHIVSENA,*******4444,12424,"10,00,000"
495,12/Apr/2019,SHIVSENA,*******4444,12430,"10,00,000"
496,12/Apr/2019,SHIVSENA,*******4444,12422,"10,00,000"
497,12/Apr/2019,SHIVSENA,*******4444,12490,"10,00,000"
498,12/Apr/2019,SHIVSENA,*******4444,12486,"10,00,000"
499,12/Apr/2019,SHIVSENA,*******4444,12495,"10,00,000"
500,12/Apr/2019,SHIVSENA,*******4444,12488,"10,00,000"
501,12/Apr/2019,SHIVSENA,*******4444,12499,"10,00,000"
502,12/Apr/2019,TELUGU DESAM PARTY,*******3067,12011,"10,00,000"
503,12/Apr/2019,TELUGU DESAM PARTY,*******3067,12009,"10,00,000"
504,12/Apr/2019,TELUGU DESAM PARTY,*******3067,12030,"10,00,000"
505,12/Apr/2019,YSR CONGRESS PARTY (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,4272,"1,00,00,000"
506,12/Apr/2019,YSR CONGRESS PARTY (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,4536,"1,00,00,000"
507,12/Apr/2019,YSR CONGRESS PARTY (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,4526,"1,00,00,000"
508,12/Apr/2019,YSR CONGRESS PARTY (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,4538,"1,00,00,000"
509,12/Apr/2019,YSR CONGRESS PARTY (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,4518,"1,00,00,000"
510,12/Apr/2019,YSR CONGRESS PARTY (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,5353,"1,00,00,000"
511,12/Apr/2019,YSR CONGRESS PARTY (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,7536,"10,00,000"
512,12/Apr/2019,YSR CONGRESS PARTY (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,7538,"10,00,000"
513,12/Apr/2019,YSR CONGRESS PARTY (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,23624,"1,00,000"
514,12/Apr/2019,YSR CONGRESS PARTY (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,23620,"1,00,000"
515,12/Apr/2019,YSR CONGRESS PARTY (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,23618,"1,00,000"
516,12/Apr/2019,YSR CONGRESS PARTY (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,23622,"1,00,000"
517,12/Apr/2019,YSR CONGRESS PARTY (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),*******6354,23626,"1,00,000"
518,15/Apr/2019,ALL INDIA ANNA DRAVIDA MUNNETRA KAZHAGAM,*******5199,162,"1,00,000"
519,15/Apr/2019,ALL INDIA ANNA DRAVIDA MUNNETRA KAZHAGAM,*******5199,187,"1,00,000"
520,15/Apr/2019,ALL INDIA ANNA DRAVIDA MUNNETRA KAZHAGAM,*******5199,174,"1,00,000"
521,15/Apr/2019,ALL INDIA ANNA DRAVIDA MUNNETRA KAZHAGAM,*******5199,179,"1,00,000"
522,15/Apr/2019,ALL INDIA ANNA DRAVIDA MUNNETRA KAZHAGAM,*******5199,165,"1,00,000"
523,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,4314,"1,00,00,000"
524,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,4318,"1,00,00,000"
525,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,4316,"1,00,00,000"
526,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,3676,"1,00,00,000"
527,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,3679,"1,00,00,000"
528,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,3680,"1,00,00,000"
529,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,3682,"1,00,00,000"
530,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,3681,"1,00,00,000"
531,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,2617,"1,00,00,000"
532,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,2602,"1,00,00,000"
533,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,2594,"1,00,00,000"
534,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,2595,"1,00,00,000"
535,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,4512,"1,00,00,000"
536,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,4519,"1,00,00,000"
537,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,2597,"1,00,00,000"
538,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,4532,"1,00,00,000"
539,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,4511,"1,00,00,000"
540,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,4533,"1,00,00,000"
541,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,4523,"1,00,00,000"
542,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,4508,"1,00,00,000"
543,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,4530,"1,00,00,000"
544,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,4514,"1,00,00,000"
545,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,4516,"1,00,00,000"
546,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,4534,"1,00,00,000"
547,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,2598,"1,00,00,000"
548,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,4520,"1,00,00,000"
549,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,4513,"1,00,00,000"
550,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,4515,"1,00,00,000"
551,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,4524,"1,00,00,000"
552,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,2599,"1,00,00,000"
553,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,4517,"1,00,00,000"
554,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,4521,"1,00,00,000"
555,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,4527,"1,00,00,000"
556,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,2600,"1,00,00,000"
557,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,4529,"1,00,00,000"
558,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,4525,"1,00,00,000"
559,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,4531,"1,00,00,000"
560,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,4522,"1,00,00,000"
561,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,4528,"1,00,00,000"
562,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,5165,"1,00,00,000"
563,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,5167,"1,00,00,000"
564,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,5166,"1,00,00,000"
565,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,5259,"1,00,00,000"
566,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,6871,"10,00,000"
567,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,6865,"10,00,000"
568,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,6863,"10,00,000"
569,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,6867,"10,00,000"
570,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,6869,"10,00,000"
571,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12372,"10,00,000"
572,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12366,"10,00,000"
573,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12380,"10,00,000"
574,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12382,"10,00,000"
575,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12376,"10,00,000"
576,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12374,"10,00,000"
577,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12368,"10,00,000"
578,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12370,"10,00,000"
579,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12378,"10,00,000"
580,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12362,"10,00,000"
581,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12360,"10,00,000"
582,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12377,"10,00,000"
583,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12364,"10,00,000"
584,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12381,"10,00,000"
585,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12379,"10,00,000"
586,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12803,"10,00,000"
587,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12491,"10,00,000"
588,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12497,"10,00,000"
589,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12801,"10,00,000"
590,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,12493,"10,00,000"
591,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,11226,"10,00,000"
592,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,11229,"10,00,000"
593,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,11231,"10,00,000"
594,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,11230,"10,00,000"
595,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,11227,"10,00,000"
596,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,11250,"10,00,000"
597,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,11254,"10,00,000"
598,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,11260,"10,00,000"
599,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,11256,"10,00,000"
600,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,11258,"10,00,000"
601,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,11252,"10,00,000"
602,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,11251,"10,00,000"
603,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,11259,"10,00,000"
604,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,11257,"10,00,000"
605,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,11253,"10,00,000"
606,15/Apr/2019,BHARATIYA JANATA PARTY,*******8244,3231,"10,00,000"
